system,weights,ky,kx,radius,extracted_magnitude,extracted_freq,label,exact_magnitude,exact_freq,magnitude_error,freq_error
rotating,resampled,-2,4,4.47213595499958,0.009524523152343744,0.00011564418655991626,damped,0.9257914512036179,0.023873241463784306,-0.9162669280512742,-0.02375759727722439
rotating,resampled,-2,5,5.385164807134504,0.009352756020430944,5.728299173457893e-05,damped,0.8942194068777493,0.023873241463784306,-0.8848666508573183,-0.023815958472049727
rotating,resampled,-1,0,1.0,0.009572501823605683,0.0008662308020223541,damped,0.9961521079633432,0.0238732414637843,-0.9865796061397375,-0.023007010661761945
rotating,resampled,-1,1,1.4142135623730951,0.009562993663168795,0.0027197234746151114,damped,0.9923190221998122,0.0238732414637843,-0.9827560285366433,-0.021153517989169188
rotating,resampled,-1,2,2.23606797749979,0.009407034989000225,0.00033758269973974586,damped,0.9809080339138542,0.0238732414637843,-0.971500998924854,-0.023535658764044554
rotating,resampled,-1,3,3.1622776601683795,0.009488280871312062,0.0003303220749582572,damped,0.9621805709967428,0.023873241463784306,-0.9526922901254308,-0.02354291938882605
rotating,resampled,-1,4,4.123105625617661,0.00935593004193406,0.0008472651307248575,damped,0.9365612634996526,0.023873241463784296,-0.9272053334577186,-0.023025976333059438
rotating,resampled,-1,5,5.0990195135927845,0.009499003256820147,0.0018766914581465892,damped,0.9046219388421827,0.023873241463784306,-0.8951229355853625,-0.021996550005637716
rotating,resampled,0,0,0.0,0.009402103825674944,0.0,damped,0.9999999999999999,0.0238732414637843,-0.9905978961743249,-0.0238732414637843
rotating,resampled,0,1,1.0,0.009272916760636898,0.0009635329738139684,damped,0.9961521079633432,0.0238732414637843,-0.9868791912027063,-0.02290970848997033
rotating,resampled,0,2,2.0,0.009603271593668234,0.0006552105314075158,damped,0.9846970418195912,0.023873241463784306,-0.9750937702259229,-0.02321803093237679
rotating,resampled,0,3,3.0,0.009486270479793084,0.0021108915736845523,damped,0.9658972392920434,0.023873241463784306,-0.9564109688122503,-0.021762349890099755
rotating,resampled,0,4,4.0,0.009513452487839986,0.0006711596552165733,damped,0.9401789706739411,0.0238732414637843,-0.9306655181861011,-0.023202081808567726
rotating,resampled,0,5,5.0,0.009475265677811037,0.0015790444518279819,damped,0.9081162722143948,0.0238732414637843,-0.8986410065365839,-0.022294197011956316
rotating,resampled,0,6,6.0,0.00951109869413387,0.0007929347337177757,damped,0.8704096536513517,0.0238732414637843,-0.8608985549572178,-0.023080306730066523
rotating,resampled,1,0,1.0,0.009572866372596175,0.0008606083342163706,damped,0.9961521079633432,0.0238732414637843,-0.9865792415907471,-0.023012633129567927
rotating,resampled,1,1,1.4142135623730951,0.009309174333587824,0.004953054939507252,damped,0.9923190221998122,0.0238732414637843,-0.9830098478662244,-0.018920186524277047
rotating,resampled,1,2,2.23606797749979,0.0094651460606171,8.028429070943342e-05,damped,0.9809080339138542,0.0238732414637843,-0.9714428878532371,-0.023792957173074867
rotating,resampled,1,3,3.1622776601683795,0.009348227584075447,0.003018735726165435,damped,0.9621805709967428,0.023873241463784306,-0.9528323434126673,-0.02085450573761887
rotating,resampled,1,4,4.123105625617661,0.009586811470663922,0.0006359063202769844,damped,0.9365612634996526,0.023873241463784296,-0.9269744520289888,-0.02323733514350731
rotating,resampled,1,5,5.0990195135927845,0.00929131296417405,0.0007488938359590584,damped,0.9046219388421827,0.023873241463784306,-0.8953306258780086,-0.023124347627825247
rotating,resampled,2,0,2.0,0.009488469829680542,0.00013710878219142197,damped,0.9846970418195912,0.023873241463784306,-0.9752085719899106,-0.023736132681592883
rotating,resampled,2,1,2.23606797749979,0.009576075788940092,0.0018167917016202258,damped,0.9809080339138542,0.0238732414637843,-0.9713319581249141,-0.022056449762164074
rotating,resampled,2,2,2.8284271247461903,0.009450904787519653,0.0016497893183988848,damped,0.9696282641682539,0.0238732414637843,-0.9601773593807342,-0.022223452145385413
rotating,resampled,2,3,3.605551275463989,0.009474163531838522,0.00010835226744626463,damped,0.9511161542325851,0.0238732414637843,-0.9416419907007466,-0.023764889196338033
rotating,resampled,2,4,4.47213595499958,0.009497782422976291,0.0010192378447542309,damped,0.9257914512036179,0.023873241463784306,-0.9162936687806417,-0.022854003619030075
rotating,resampled,2,5,5.385164807134504,0.009258063708200606,0.0015923537352918438,damped,0.8942194068777493,0.023873241463784306,-0.8849613431695487,-0.022280887728492463
rotating,resampled,3,0,3.0,0.009575608004953664,0.0011077803155679076,damped,0.9658972392920434,0.023873241463784306,-0.9563216312870897,-0.022765461148216398
rotating,resampled,3,1,3.1622776601683795,0.009549723696602555,0.0030717781948184585,damped,0.9621805709967428,0.023873241463784306,-0.9526308473001402,-0.02080146326896585
rotating,resampled,3,2,3.605551275463989,0.009463870206283958,0.00044778073265487936,damped,0.9511161542325851,0.0238732414637843,-0.9416522840263012,-0.02342546073112942
rotating,resampled,3,3,4.242640687119285,0.009516719621708948,8.520601165974714e-05,damped,0.9329574768719912,0.0238732414637843,-0.9234407572502822,-0.023788035452124552
rotating,resampled,3,4,5.0,0.009499607644187781,0.00014789671381588962,damped,0.9081162722143948,0.0238732414637843,-0.8986166645702071,-0.02372534474996841
rotating,resampled,3,5,5.830951894845301,0.009401453564532772,0.000862791705643207,damped,0.8771470002880658,0.0238732414637843,-0.867745546723533,-0.023010449758141094
rotating,resampled,4,0,4.0,0.009659753068195881,0.0004880683849259149,damped,0.9401789706739411,0.0238732414637843,-0.9305192176057452,-0.023385173078858384
rotating,resampled,4,1,4.123105625617661,0.009564570953731128,0.0020136802031332497,damped,0.9365612634996526,0.023873241463784296,-0.9269966925459215,-0.021859561260651045
rotating,resampled,4,2,4.47213595499958,0.009513928404109267,0.000994524091084709,damped,0.9257914512036179,0.023873241463784306,-0.9162775227995087,-0.022878717372699597
rotating,resampled,4,3,5.0,0.009661655922456304,0.00027688595297279084,damped,0.9081162722143948,0.0238732414637843,-0.8984546162919386,-0.023596355510811507
rotating,resampled,4,4,5.656854249492381,0.009490988981600721,0.0009684832715107836,damped,0.8839364968975113,0.023873241463784306,-0.8744455079159106,-0.02290475819227352
rotating,resampled,5,0,5.0,0.009507935378184883,0.0020105796291864835,damped,0.9081162722143948,0.0238732414637843,-0.89860833683621,-0.021862661834597816
rotating,resampled,5,1,5.0990195135927845,0.009633379688193182,0.005637569552243093,damped,0.9046219388421827,0.023873241463784306,-0.8949885591539894,-0.018235671911541212
rotating,resampled,5,2,5.385164807134504,0.009224411313746884,0.0028601759056801953,damped,0.8942194068777493,0.023873241463784306,-0.8849949955640024,-0.02101306555810411
rotating,resampled,5,3,5.830951894845301,0.00935160686672903,0.0020756651347844978,damped,0.8771470002880658,0.0238732414637843,-0.8677953934213368,-0.021797576328999802
rotating,resampled,6,0,6.0,0.009549854932466732,4.0911464225301305e-06,damped,0.8704096536513517,0.0238732414637843,-0.860859798718885,-0.023869150317361768
advection,trained,-6,0,6.0,0.9503805934859609,0.000707673102080554,damped,0.9862167399039081,0.0,-0.03583614641794719,0.000707673102080554
advection,trained,-5,0,5.0,0.9827447156932365,0.0006585666532301995,damped,0.9904080138578515,0.0,-0.007663298164614973,0.0006585666532301995
advection,trained,-5,1,5.0990195135927845,0.9529341559053026,0.0015738529929517442,damped,0.990026254042921,0.015625,-0.03709209813761838,-0.014051147007048256
advection,trained,-5,2,5.385164807134504,0.9509901972332357,0.0027563391371843654,damped,0.9888818572834879,0.03125,-0.03789166005025213,-0.028493660862815635
advection,trained,-5,3,5.830951894845301,0.9485083984856788,0.004850075259569595,damped,0.9869774682350012,0.046875,-0.038469069749322404,-0.0420249247404304
advection,trained,-4,0,4.0,0.9848083798911338,0.0013353090257084814,damped,0.9938504834036374,0.0,-0.009042103512503563,0.0013353090257084814
advection,trained,-4,1,4.123105625617661,0.9898344535508157,0.014566282107277922,damped,0.9934673966643301,0.015625,-0.003632943113514475,-0.0010587178927220775
advection,trained,-4,2,4.47213595499958,0.9886275350769775,0.03080554641680188,damped,0.9923190221998122,0.031249999999999997,-0.0036914871228346247,-0.0004444535831981157
advection,trained,-4,3,5.0,0.9751626537044473,0.04531611731103987,damped,0.9904080138578515,0.04687499999999999,-0.015245360153404164,-0.0015588826889601226
advection,trained,-4,4,5.656854249492381,0.9804065923524247,0.060130174843385106,damped,0.9877387833616438,0.06250000000000001,-0.007332191009219113,-0.0023698251566149076
advection,trained,-3,0,3.0,0.9971783729303433,0.0005982303973943156,primary,0.9965362299427611,0.0,0.0006421429875821394,0.0005982303973943156
advection,trained,-3,1,3.1622776601683795,0.9872597936366089,0.015537255021998181,damped,0.9961521079633432,0.015625,-0.008892314326734319,-8.774497800181913e-05
advection,trained,-3,2,3.605551275463989,0.9805317242495074,0.030430344601246207,damped,0.9950006301721226,0.03125,-0.014468905922615183,-0.0008196553987537929
advection,trained,-3,3,4.242640687119285,0.9816157984452225,0.045073243862703324,damped,0.9930844575885316,0.04687499999999999,-0.011468659143309079,-0.0018017561372966687
advection,trained,-3,4,5.0,0.992279609746164,0.05996573221567705,damped,0.9904080138578515,0.06250000000000001,0.0018715958883125383,-0.0025342677843229605
advection,trained,-3,5,5.830951894845301,0.9825597217721109,0.07548965911604243,damped,0.9869774682350012,0.078125,-0.004417746462890282,-0.0026353408839575737
advection,trained,-2,0,2.0,0.9923939484131106,0.0004033355785706577,damped,0.9984590627771489,0.0,-0.006065114364038338,0.0004033355785706577
advection,trained,-2,1,2.23606797749979,0.9905870414285174,0.016659826064374803,damped,0.9980741996281355,0.015625,-0.007487158199618094,0.0010348260643748032
advection,trained,-2,2,2.8284271247461903,0.988016528404364,0.03401420201135275,damped,0.9969205000418225,0.031249999999999997,-0.008903971637458485,0.002764202011352756
advection,trained,-2,3,3.605551275463989,0.9865353780232592,0.04519766065698792,damped,0.9950006301721226,0.046875,-0.0084652521488634,-0.001677339343012077
advection,trained,-2,4,4.47213595499958,0.9824592873388707,0.05987180617662408,damped,0.992319022199812,0.06250000000000001,-0.009859734860941383,-0.002628193823375931
advection,trained,-2,5,5.385164807134504,0.9649251904755676,0.0770380149699771,damped,0.988881857283488,0.078125,-0.023956666807920413,-0.0010869850300228995
advection,trained,-1,0,1.0,0.9941552197572744,0.001072597013486237,damped,0.9996145428857715,0.0,-0.005459323128497062,0.001072597013486237
advection,trained,-1,1,1.4142135623730951,0.9925374707078454,0.015705211589458225,damped,0.9992292343487298,0.015625,-0.006691763640884418,8.021158945822546e-05
advection,trained,-1,2,2.23606797749979,0.9922680930915811,0.030381766113339637,damped,0.9980741996281355,0.031249999999999997,-0.005806106536554334,-0.0008682338866603592
advection,trained,-1,3,3.1622776601683795,0.9828498059046771,0.043180439699850276,damped,0.9961521079633432,0.04687499999999999,-0.013302302058666116,-0.003694560300149717
advection,trained,-1,4,4.123105625617661,0.9915515726700856,0.06106264829507935,damped,0.99346739666433,0.06250000000000001,-0.0019158239942443922,-0.0014373517049206669
advection,trained,-1,5,5.0990195135927845,0.9903118575501293,0.07485886917600322,damped,0.990026254042921,0.078125,0.0002856035072082985,-0.0032661308239967796
advection,trained,0,0,0.0,0.9856405259342864,0.0,damped,1.0,0.0,-0.014359474065713584,0.0
advection,trained,0,1,1.0,0.9935516516721441,0.01672373344302493,damped,0.9996145428857715,0.015625,-0.006062891213627353,0.0010987334430249303
advection,trained,0,2,2.0,0.991639726406076,0.03214001190324361,damped,0.9984590627771489,0.03125,-0.006819336371072904,0.000890011903243608
advection,trained,0,3,3.0,0.9987172461079438,0.04664165298679426,resonant,0.996536229942761,0.04687499999999999,0.0021810161651827364,-0.00023334701320572998
advection,trained,0,4,4.0,0.9924928393884949,0.061095429123620135,damped,0.9938504834036372,0.0625,-0.0013576440151423785,-0.0014045708763798653
advection,trained,0,5,5.0,0.9830833893054831,0.07627766618064045,damped,0.9904080138578515,0.078125,-0.007324624552368375,-0.001847333819359545
advection,trained,0,6,6.0,0.980276515201905,0.09181614040083008,damped,0.9862167399039081,0.09375,-0.005940224702003172,-0.0019338595991699181
advection,trained,1,0,1.0,0.9941505254185778,0.001071945415373406,damped,0.9996145428857715,0.0,-0.005464017467193605,0.001071945415373406
advection,trained,1,1,1.4142135623730951,0.9960033124701422,0.017249314000941086,resonant,0.9992292343487298,0.015625,-0.003225921878587612,0.0016243140009410857
advection,trained,1,2,2.23606797749979,0.9878285326835015,0.03284222044349269,damped,0.9980741996281355,0.031249999999999997,-0.010245666944634024,0.0015922204434926958
advection,trained,1,3,3.1622776601683795,0.9915370386246742,0.046469248547855765,damped,0.9961521079633432,0.04687499999999999,-0.004615069338668953,-0.00040575145214422764
advection,trained,1,4,4.123105625617661,0.995019746340305,0.0604153326783267,resonant,0.99346739666433,0.06250000000000001,0.001552349675974951,-0.0020846673216733114
advection,trained,1,5,5.0990195135927845,0.9760235218052642,0.07536928657412156,damped,0.990026254042921,0.078125,-0.0140027322376568,-0.0027557134258784366
advection,trained,2,0,2.0,0.9924027502222863,0.000403551318242589,damped,0.9984590627771489,0.0,-0.0060563125548626084,0.000403551318242589
advection,trained,2,1,2.23606797749979,0.9982835113159876,0.01651560090658048,resonant,0.9980741996281355,0.015625,0.00020931168785209842,0.0008906009065804792
advection,trained,2,2,2.8284271247461903,0.9919699380744658,0.03310518072677645,damped,0.9969205000418225,0.031249999999999997,-0.00495056196735677,0.001855180726776453
advection,trained,2,3,3.605551275463989,0.9788113680814614,0.04519430390009597,damped,0.9950006301721226,0.046875,-0.016189262090661183,-0.0016806960999040318
advection,trained,2,4,4.47213595499958,0.9872998570878655,0.061405728706902564,damped,0.992319022199812,0.06250000000000001,-0.005019165111946555,-0.00109427129309745
advection,trained,2,5,5.385164807134504,0.9794239664666538,0.07601361563553664,damped,0.988881857283488,0.078125,-0.009457890816834236,-0.002111384364463356
advection,trained,3,0,3.0,0.9971740487110785,0.0005972095409853685,primary,0.9965362299427611,0.0,0.0006378187683173664,0.0005972095409853685
advection,trained,3,1,3.1622776601683795,0.9958822106247325,0.016855356744484032,resonant,0.9961521079633432,0.015625,-0.00026989733861071397,0.0012303567444840319
advection,trained,3,2,3.605551275463989,0.9950528359845682,0.03288317372492051,resonant,0.9950006301721226,0.03125,5.2205812445582644e-05,0.0016331737249205072
advection,trained,3,3,4.242640687119285,0.9888687715705664,0.046767009549113975,damped,0.9930844575885316,0.04687499999999999,-0.004215686017965181,-0.00010799045088601827
advection,trained,3,4,5.0,0.9866449033995187,0.0618919930917515,damped,0.9904080138578515,0.06250000000000001,-0.0037631104583327746,-0.0006080069082485123
advection,trained,3,5,5.830951894845301,0.979350202120272,0.07679112078716735,damped,0.9869774682350012,0.078125,-0.007627266114729192,-0.0013338792128326504
advection,trained,4,0,4.0,0.9848053623172061,0.0013355272727735748,damped,0.9938504834036374,0.0,-0.009045121086431296,0.0013355272727735748
advection,trained,4,1,4.123105625617661,0.9905770377925327,0.015801743603159456,damped,0.9934673966643301,0.015625,-0.0028903588717974493,0.00017674360315945645
advection,trained,4,2,4.47213595499958,0.9894252053452304,0.03336143260088892,damped,0.9923190221998122,0.031249999999999997,-0.0028938168545817877,0.002111432600888922
advection,trained,4,3,5.0,0.9718527987073516,0.04801713083615914,damped,0.9904080138578515,0.04687499999999999,-0.01855521515049985,0.001142130836159147
advection,trained,4,4,5.656854249492381,0.9737072677092216,0.06023447253184339,damped,0.9877387833616438,0.06250000000000001,-0.014031515652422222,-0.002265527468156621
advection,trained,5,0,5.0,0.9827322545744872,0.0006574752640890631,damped,0.9904080138578515,0.0,-0.007675759283364281,0.0006574752640890631
advection,trained,5,1,5.0990195135927845,0.9808118542564791,0.017472525184145805,damped,0.990026254042921,0.015625,-0.009214399786441896,0.0018475251841458054
advection,trained,5,2,5.385164807134504,0.985123631832032,0.03250127179214654,damped,0.9888818572834879,0.03125,-0.0037582254514558766,0.001251271792146541
advection,trained,5,3,5.830951894845301,0.9731314045922353,0.048225589485125904,damped,0.9869774682350012,0.046875,-0.01384606364276586,0.001350589485125904
advection,trained,6,0,6.0,0.9503844022787853,0.0007076153624843996,damped,0.9862167399039081,0.0,-0.035832337625122834,0.0007076153624843996
advection,untrained,-6,0,6.0,0.0032524481782092076,0.4999968825144537,damped,0.9862167399039081,0.0,-0.9829642917256989,0.4999968825144537
advection,untrained,-5,0,5.0,0.003253218857374533,0.4999526738366605,damped,0.9904080138578515,0.0,-0.987154795000477,0.4999526738366605
advection,untrained,-5,1,5.0990195135927845,0.0032524267510891883,0.49994751231335144,damped,0.990026254042921,0.015625,-0.9867738272918318,0.48432251231335144
advection,untrained,-5,2,5.385164807134504,0.003253071951958269,0.4999864344601268,damped,0.9888818572834879,0.03125,-0.9856287853315296,0.4687364344601268
advection,untrained,-5,3,5.830951894845301,0.003253618989333176,0.49993100636323123,damped,0.9869774682350012,0.046875,-0.983723849245668,0.45305600636323123
advection,untrained,-4,0,4.0,0.0032503216148567797,0.49999236199552893,damped,0.9938504834036374,0.0,-0.9906001617887805,0.49999236199552893
advection,untrained,-4,1,4.123105625617661,0.0032524209679721952,0.4999930791725661,damped,0.9934673966643301,0.015625,-0.990214975696358,0.4843680791725661
advection,untrained,-4,2,4.47213595499958,0.0032534387541385034,0.4998931200035871,damped,0.9923190221998122,0.031249999999999997,-0.9890655834456736,0.4686431200035871
advection,untrained,-4,3,5.0,0.0032526654091834814,0.49994334617850644,damped,0.9904080138578515,0.04687499999999999,-0.987155348448668,0.45306834617850644
advection,untrained,-4,4,5.656854249492381,0.0032545701795306295,0.49997860091319984,damped,0.9877387833616438,0.06250000000000001,-0.9844842131821131,0.43747860091319984
advection,untrained,-3,0,3.0,0.003251985751775372,0.4998831808940431,damped,0.9965362299427611,0.0,-0.9932842441909858,0.4998831808940431
advection,untrained,-3,1,3.1622776601683795,0.003251961456002262,0.4999564167229152,damped,0.9961521079633432,0.015625,-0.9929001465073409,0.4843314167229152
advection,untrained,-3,2,3.605551275463989,0.0032535998098756932,0.4999723994730639,damped,0.9950006301721226,0.03125,-0.9917470303622469,0.4687223994730639
advection,untrained,-3,3,4.242640687119285,0.003252268337557896,0.4999922399239944,damped,0.9930844575885316,0.04687499999999999,-0.9898321892509737,0.4531172399239944
advection,untrained,-3,4,5.0,0.003252162898629239,0.4998979198895567,damped,0.9904080138578515,0.06250000000000001,-0.9871558509592222,0.4373979198895567
advection,untrained,-3,5,5.830951894845301,0.0032519416456268024,0.4998662688635089,damped,0.9869774682350012,0.078125,-0.9837255265893744,0.4217412688635089
advection,untrained,-2,0,2.0,0.0032521490738240764,0.49994585283524634,damped,0.9984590627771489,0.0,-0.9952069137033248,0.49994585283524634
advection,untrained,-2,1,2.23606797749979,0.003253605046713481,0.49994416563345256,damped,0.9980741996281355,0.015625,-0.994820594581422,0.48431916563345256
advection,untrained,-2,2,2.8284271247461903,0.0032528363108181905,0.4999190244939788,damped,0.9969205000418225,0.031249999999999997,-0.9936676637310043,0.4686690244939788
advection,untrained,-2,3,3.605551275463989,0.0032524724178869912,0.4999144618645757,damped,0.9950006301721226,0.046875,-0.9917481577542356,0.4530394618645757
advection,untrained,-2,4,4.47213595499958,0.00325125263987996,0.4999797369927657,damped,0.992319022199812,0.06250000000000001,-0.9890677695599321,0.4374797369927657
advection,untrained,-2,5,5.385164807134504,0.003251689257684548,0.49997778297282475,damped,0.988881857283488,0.078125,-0.9856301680258034,0.42185278297282475
advection,untrained,-1,0,1.0,0.0032506114732154035,0.4999416339469667,damped,0.9996145428857715,0.0,-0.9963639314125561,0.4999416339469667
advection,untrained,-1,1,1.4142135623730951,0.0032510295616859242,0.49992858809077634,damped,0.9992292343487298,0.015625,-0.9959782047870439,0.48430358809077634
advection,untrained,-1,2,2.23606797749979,0.003251848729093833,0.49994035819919447,damped,0.9980741996281355,0.031249999999999997,-0.9948223508990417,0.46869035819919447
advection,untrained,-1,3,3.1622776601683795,0.003253601800918842,0.4998784573537402,damped,0.9961521079633432,0.04687499999999999,-0.9928985061624244,0.4530034573537402
advection,untrained,-1,4,4.123105625617661,0.0032532755237393947,0.49996871894773187,damped,0.99346739666433,0.06250000000000001,-0.9902141211405906,0.43746871894773187
advection,untrained,-1,5,5.0990195135927845,0.0032511239485586985,0.49997338059110313,damped,0.990026254042921,0.078125,-0.9867751300943624,0.42184838059110313
advection,untrained,0,0,0.0,0.003251727150086481,0.5,damped,1.0,0.0,-0.9967482728499135,0.5
advection,untrained,0,1,1.0,0.0032533365523939716,0.49990586984247937,damped,0.9996145428857715,0.015625,-0.9963612063333774,0.48428086984247937
advection,untrained,0,2,2.0,0.0032544753922113183,0.49995511224987627,damped,0.9984590627771489,0.03125,-0.9952045873849376,0.46870511224987627
advection,untrained,0,3,3.0,0.003254220541301456,0.4999604513200918,damped,0.996536229942761,0.04687499999999999,-0.9932820094014596,0.4530854513200918
advection,untrained,0,4,4.0,0.0032530944786673625,0.49995524644614636,damped,0.9938504834036372,0.0625,-0.9905973889249698,0.43745524644614636
advection,untrained,0,5,5.0,0.003253867417535283,0.4999557967312535,damped,0.9904080138578515,0.078125,-0.9871541464403162,0.4218307967312535
advection,untrained,0,6,6.0,0.0032525125126974226,0.49990969732431767,damped,0.9862167399039081,0.09375,-0.9829642273912107,0.40615969732431767
advection,untrained,1,0,1.0,0.0032516294633811887,0.4999624919498449,damped,0.9996145428857715,0.0,-0.9963629134223903,0.4999624919498449
advection,untrained,1,1,1.4142135623730951,0.0032539241859047495,0.4999995185171284,damped,0.9992292343487298,0.015625,-0.995975310162825,0.4843745185171284
advection,untrained,1,2,2.23606797749979,0.0032518870715412943,0.4999358255623555,damped,0.9980741996281355,0.031249999999999997,-0.9948223125565941,0.4686858255623555
advection,untrained,1,3,3.1622776601683795,0.003252610193969809,0.4999321735846197,damped,0.9961521079633432,0.04687499999999999,-0.9928994977693734,0.4530571735846197
advection,untrained,1,4,4.123105625617661,0.0032530885810688193,0.49998694765105767,damped,0.99346739666433,0.06250000000000001,-0.9902143080832613,0.43748694765105767
advection,untrained,1,5,5.0990195135927845,0.003254201343881388,0.4999813877338631,damped,0.990026254042921,0.078125,-0.9867720526990396,0.4218563877338631
advection,untrained,2,0,2.0,0.003252833977601777,0.4999782964245092,damped,0.9984590627771489,0.0,-0.9952062287995471,0.4999782964245092
advection,untrained,2,1,2.23606797749979,0.003249755340563873,0.49998005416475366,damped,0.9980741996281355,0.015625,-0.9948244442875717,0.48435505416475366
advection,untrained,2,2,2.8284271247461903,0.0032523297103975663,0.4999554938495753,damped,0.9969205000418225,0.031249999999999997,-0.993668170331425,0.4687054938495753
advection,untrained,2,3,3.605551275463989,0.003251717545983361,0.49997054440223654,damped,0.9950006301721226,0.046875,-0.9917489126261392,0.45309554440223654
advection,untrained,2,4,4.47213595499958,0.0032530427421044155,0.499937908317222,damped,0.992319022199812,0.06250000000000001,-0.9890659794577077,0.437437908317222
advection,untrained,2,5,5.385164807134504,0.003253834089918787,0.49999464012363964,damped,0.988881857283488,0.078125,-0.9856280231935692,0.42186964012363964
advection,untrained,3,0,3.0,0.003253734307213091,0.4999342173342259,damped,0.9965362299427611,0.0,-0.993282495635548,0.4999342173342259
advection,untrained,3,1,3.1622776601683795,0.0032516313668371054,0.4999353327560534,damped,0.9961521079633432,0.015625,-0.992900476596506,0.4843103327560534
advection,untrained,3,2,3.605551275463989,0.0032521689347216817,0.4999377247923719,damped,0.9950006301721226,0.03125,-0.9917484612374009,0.4686877247923719
advection,untrained,3,3,4.242640687119285,0.0032516367638648178,0.49995533725719427,damped,0.9930844575885316,0.04687499999999999,-0.9898328208246667,0.45308033725719427
advection,untrained,3,4,5.0,0.003253687387431728,0.4999273007642506,damped,0.9904080138578515,0.06250000000000001,-0.9871543264704198,0.4374273007642506
advection,untrained,3,5,5.830951894845301,0.00325326120470688,0.4999459743774427,damped,0.9869774682350012,0.078125,-0.9837242070302943,0.4218209743774427
advection,untrained,4,0,4.0,0.0032507338601067168,0.4999255709619447,damped,0.9938504834036374,0.0,-0.9905997495435306,0.4999255709619447
advection,untrained,4,1,4.123105625617661,0.0032520599343397313,0.4999780757805359,damped,0.9934673966643301,0.015625,-0.9902153367299904,0.4843530757805359
advection,untrained,4,2,4.47213595499958,0.0032524943022774963,0.4999115302947425,damped,0.9923190221998122,0.031249999999999997,-0.9890665278975347,0.4686615302947425
advection,untrained,4,3,5.0,0.0032521330882908303,0.499964818691195,damped,0.9904080138578515,0.04687499999999999,-0.9871558807695606,0.453089818691195
advection,untrained,4,4,5.656854249492381,0.0032524731417318954,0.49993329178335516,damped,0.9877387833616438,0.06250000000000001,-0.9844863102199118,0.43743329178335516
advection,untrained,5,0,5.0,0.00325256047658578,0.499990713797897,damped,0.9904080138578515,0.0,-0.9871554533812658,0.499990713797897
advection,untrained,5,1,5.0990195135927845,0.0032529217972523065,0.49992360549427894,damped,0.990026254042921,0.015625,-0.9867733322456687,0.48429860549427894
advection,untrained,5,2,5.385164807134504,0.00325203820778508,0.49991487686281766,damped,0.9888818572834879,0.03125,-0.9856298190757028,0.46866487686281766
advection,untrained,5,3,5.830951894845301,0.003253846111271549,0.4998758150736698,damped,0.9869774682350012,0.046875,-0.9837236221237297,0.4530008150736698
advection,untrained,6,0,6.0,0.0032528533146050326,0.49999440702955117,damped,0.9862167399039081,0.0,-0.9829638865893031,0.49999440702955117
advection,shuffled,-6,0,6.0,0.001070016460261484,3.6791037681715537e-05,damped,0.9862167399039081,0.0,-0.9851467234436466,3.6791037681715537e-05
advection,shuffled,-5,0,5.0,0.0010166747157253565,0.0008898348652823402,damped,0.9904080138578515,0.0,-0.9893913391421262,0.0008898348652823402
advection,shuffled,-5,1,5.0990195135927845,0.001066919754307049,0.0003037275610613994,damped,0.990026254042921,0.015625,-0.9889593342886139,-0.015321272438938601
advection,shuffled,-5,2,5.385164807134504,0.0010663474907518882,0.00022249382348849103,damped,0.9888818572834879,0.03125,-0.987815509792736,-0.03102750617651151
advection,shuffled,-5,3,5.830951894845301,0.0010678869555568078,0.0003082812299588798,damped,0.9869774682350012,0.046875,-0.9859095812794444,-0.04656671877004112
advection,shuffled,-4,0,4.0,0.0012275647950422998,0.024561780530453832,damped,0.9938504834036374,0.0,-0.9926229186085951,0.024561780530453832
advection,shuffled,-4,1,4.123105625617661,0.0016824264223560003,0.02692229629330623,damped,0.9934673966643301,0.015625,-0.9917849702419741,0.011297296293306228
advection,shuffled,-4,2,4.47213595499958,0.0010700418950624635,0.05070613006781007,damped,0.9923190221998122,0.031249999999999997,-0.9912489803047497,0.019456130067810076
advection,shuffled,-4,3,5.0,0.0002447484451635443,0.15297737198879954,damped,0.9904080138578515,0.04687499999999999,-0.990163265412688,0.10610237198879954
advection,shuffled,-4,4,5.656854249492381,0.0010284807539653277,0.03413024566100623,damped,0.9877387833616438,0.06250000000000001,-0.9867103026076784,-0.02836975433899378
advection,shuffled,-3,0,3.0,0.0010884718523746356,0.030802454915178638,damped,0.9965362299427611,0.0,-0.9954477580903865,0.030802454915178638
advection,shuffled,-3,1,3.1622776601683795,0.0012175360945672641,0.06185649416883563,damped,0.9961521079633432,0.015625,-0.9949345718687759,0.04623149416883563
advection,shuffled,-3,2,3.605551275463989,0.0007934984123873398,0.06686411512914993,damped,0.9950006301721226,0.03125,-0.9942071317597353,0.03561411512914993
advection,shuffled,-3,3,4.242640687119285,0.0016781743396105235,0.02590890627847377,damped,0.9930844575885316,0.04687499999999999,-0.9914062832489211,-0.020966093721526222
advection,shuffled,-3,4,5.0,0.0005293318358166589,0.11599355607447497,damped,0.9904080138578515,0.06250000000000001,-0.9898786820220349,0.05349355607447495
advection,shuffled,-3,5,5.830951894845301,0.0010901259415715156,0.04451768535519963,damped,0.9869774682350012,0.078125,-0.9858873422934297,-0.03360731464480037
advection,shuffled,-2,0,2.0,0.0006430340517685952,0.0010287123513718162,damped,0.9984590627771489,0.0,-0.9978160287253803,0.0010287123513718162
